path,locale,page_family,status_code,index_noindex,canonical,title,meta_description,h1,word_count,internal_inlinks,app_store_cta_present,answer_block_present,safety_block_present,screenshots_present,json_ld_present,hreflang_cluster_status,sitemap_included,recommendation
/lv/privacy.html,lv,privacy,200,index,https://www.glpzy.app/lv/privacy.html,"Privāti pēc noklusējuma. Eksportējami, kad izvēlaties | GLPzy","Nav nepieciešams konts, lai izsekotu devas, svaru, simptomus, atgādinājumus vai pasūtījumus.","Privāti pēc noklusējuma. Eksportējami, kad izvēlaties.",461,113,yes,no,no,1,no,108 alternates,yes,index
/lv/rybelsus-tracker-iphone.html,lv,commercial,200,index,https://www.glpzy.app/lv/rybelsus-tracker-iphone.html,Rybelsus — Ātra devu reģistrēšana bez traucējumiem | GLPzy,"Rybelsus: Sekojiet šai rutīnai ar devu vēsturi, svaru, simptomiem, apetīti, fotoattēliem, atgādinājumiem un eksportiem vienā privātā lietotnē.",Rybelsus,459,58,yes,no,no,1,no,105 alternates,yes,index
/lv/saxenda-tracker-iphone.html,lv,commercial,200,index,https://www.glpzy.app/lv/saxenda-tracker-iphone.html,Saxenda — Ātra devu reģistrēšana bez traucējumiem | GLPzy,"Saxenda: Sekojiet šai rutīnai ar devu vēsturi, svaru, simptomiem, apetīti, fotoattēliem, atgādinājumiem un eksportiem vienā privātā lietotnē.",Saxenda,460,56,yes,no,no,1,no,105 alternates,yes,index
/lv/semaglutide-tracker-iphone.html,lv,medicine,200,index,https://www.glpzy.app/lv/semaglutide-tracker-iphone.html,Semaglutide — Ātra devu reģistrēšana bez traucējumiem | GLPzy,"Semaglutide: Sekojiet šai rutīnai ar devu vēsturi, svaru, simptomiem, apetīti, fotoattēliem, atgādinājumiem un eksportiem vienā privātā lietotnē.",Semaglutide,471,60,yes,no,no,1,no,108 alternates,yes,index
/lv/support.html,lv,support,200,index,https://www.glpzy.app/lv/support.html,Atbalsts | GLPzy,"Pārskatiet atbalsta darbības jomu, konfidencialitātes kontaktpersonas un norādījumus, kas nav saistīti ar ārkārtas situācijām.",Atbalsts,441,100,yes,no,no,1,no,108 alternates,yes,index
/lv/terms.html,lv,support,200,index,https://www.glpzy.app/lv/terms.html,Lietošanas noteikumi | GLPzy,"Cenas, norēķinu periods un visa ievada piedāvājuma informācija tiek parādīta jūsu App Store kontā pirms pirkuma. Pārvaldiet vai atceliet App Store iestatījumos.",Lietošanas noteikumi,477,77,yes,no,no,1,no,108 alternates,yes,index
/lv/tirzepatide-tracker-iphone.html,lv,medicine,200,index,https://www.glpzy.app/lv/tirzepatide-tracker-iphone.html,Tirzepatide — Ātra devu reģistrēšana bez traucējumiem | GLPzy,"Tirzepatide: Sekojiet šai rutīnai ar devu vēsturi, svaru, simptomiem, apetīti, fotoattēliem, atgādinājumiem un eksportiem vienā privātā lietotnē.",Tirzepatide,477,59,yes,no,no,1,no,108 alternates,yes,index
/lv/trulicity-tracker-iphone.html,lv,commercial,200,index,https://www.glpzy.app/lv/trulicity-tracker-iphone.html,Trulicity — Ātra devu reģistrēšana bez traucējumiem | GLPzy,"Trulicity: Sekojiet šai rutīnai ar devu vēsturi, svaru, simptomiem, apetīti, fotoattēliem, atgādinājumiem un eksportiem vienā privātā lietotnē.",Trulicity,460,55,yes,no,no,1,no,105 alternates,yes,index
/lv/victoza-tracker-iphone.html,lv,commercial,200,index,https://www.glpzy.app/lv/victoza-tracker-iphone.html,Victoza — Ātra devu reģistrēšana bez traucējumiem | GLPzy,"Victoza: Sekojiet šai rutīnai ar devu vēsturi, svaru, simptomiem, apetīti, fotoattēliem, atgādinājumiem un eksportiem vienā privātā lietotnē.",Victoza,460,56,yes,no,no,1,no,105 alternates,yes,index
/lv/wegovy-tracker-iphone.html,lv,medicine,200,index,https://www.glpzy.app/lv/wegovy-tracker-iphone.html,Wegovy — Ātra devu reģistrēšana bez traucējumiem | GLPzy,"Wegovy: Sekojiet šai rutīnai ar devu vēsturi, svaru, simptomiem, apetīti, fotoattēliem, atgādinājumiem un eksportiem vienā privātā lietotnē.",Wegovy,471,58,yes,no,no,1,no,108 alternates,yes,index
/lv/zepbound-tracker-iphone.html,lv,medicine,200,index,https://www.glpzy.app/lv/zepbound-tracker-iphone.html,Zepbound — Ātra devu reģistrēšana bez traucējumiem | GLPzy,"Zepbound: Sekojiet šai rutīnai ar devu vēsturi, svaru, simptomiem, apetīti, fotoattēliem, atgādinājumiem un eksportiem vienā privātā lietotnē.",Zepbound,483,57,yes,no,no,1,no,108 alternates,yes,index
/ml/apple-health-glp-tracker.html,ml,commercial,200,index,https://www.glpzy.app/ml/apple-health-glp-tracker.html,Apple Health-ൽ നിന്നുള്ള വായന-മാത്രം സന്ദർഭം | GLPzy,"Apple Health ആക്സസ് ഓപ്ഷണൽ ആണ് കൂടാതെ നിങ്ങൾ നൽകുന്ന അനുമതികളിൽ പരിമിതപ്പെടുത്തിയിരിക്കുന്നു. GLPzy ശരീരഭാരത്തിൻ്റെ ചരിത്രവും ഉയരവും ഇറക്കുമതി ചെയ്യുന്നു, തുടർന്ന് ശരീരഘടന, ഉറക്കം, ചലനം, വ്യായാമം, കലോറി, പ്രോട്ടീൻ, ജലസംഗ്രഹങ്ങൾ എന്നിവ റീഡ്-ഒൺലി മോഡിൽ വായിക്കുന്നു. ഒന്നും തിരിച്ച് എഴുതിയിട്ടില്ല.",Apple Health-ൽ നിന്നുള്ള വായന-മാത്രം സന്ദർഭം,881,54,yes,no,no,1,no,108 alternates,yes,index
/ml/compounded-glp-tracker-iphone.html,ml,commercial,200,index,https://www.glpzy.app/ml/compounded-glp-tracker-iphone.html,സംയുക്തം — അലങ്കോലമില്ലാതെ വേഗത്തിലുള്ള ലോഗിംഗ് | GLPzy,"സംയുക്തം: ഒരു സ്വകാര്യ ആപ്പിൽ ഡോസ് ചരിത്രം, ഭാരം, ലക്ഷണങ്ങൾ, വിശപ്പ്, ഫോട്ടോകൾ, ഓർമ്മപ്പെടുത്തലുകൾ, കയറ്റുമതികൾ എന്നിവയോടെ ഈ റൂട്ടീൻ ട്രാക്ക് ചെയ്യുക.",സംയുക്തം,923,56,yes,no,no,1,no,105 alternates,yes,index
/ml/custom-medication-tracker-iphone.html,ml,commercial,200,index,https://www.glpzy.app/ml/custom-medication-tracker-iphone.html,കസ്റ്റം — അലങ്കോലമില്ലാതെ വേഗത്തിലുള്ള ലോഗിംഗ് | GLPzy,"കസ്റ്റം: ഒരു സ്വകാര്യ ആപ്പിൽ ഡോസ് ചരിത്രം, ഭാരം, ലക്ഷണങ്ങൾ, വിശപ്പ്, ഫോട്ടോകൾ, ഓർമ്മപ്പെടുത്തലുകൾ, കയറ്റുമതികൾ എന്നിവയോടെ ഈ റൂട്ടീൻ ട്രാക്ക് ചെയ്യുക.",കസ്റ്റം,944,58,yes,no,no,1,no,105 alternates,yes,index
/ml/data-rights.html,ml,privacy,200,index,https://www.glpzy.app/ml/data-rights.html,കയറ്റുമതി ചരിത്രം | GLPzy,"GLPzy ആദ്യം ഒരു പ്രാദേശിക സുരക്ഷാ ബാക്കപ്പ് സൃഷ്ടിക്കും, തുടർന്ന് ഈ ഉപകരണത്തിലെ പ്രാദേശിക റെക്കോർഡുകൾ മാറ്റിസ്ഥാപിക്കും.",കയറ്റുമതി ചരിത്രം,773,77,yes,no,no,1,no,108 alternates,yes,index
/ml/foundayo-tracker-iphone.html,ml,commercial,200,index,https://www.glpzy.app/ml/foundayo-tracker-iphone.html,Foundayo — അലങ്കോലമില്ലാതെ വേഗത്തിലുള്ള ലോഗിംഗ് | GLPzy,"Foundayo: ഒരു സ്വകാര്യ ആപ്പിൽ ഡോസ് ചരിത്രം, ഭാരം, ലക്ഷണങ്ങൾ, വിശപ്പ്, ഫോട്ടോകൾ, ഓർമ്മപ്പെടുത്തലുകൾ, കയറ്റുമതികൾ എന്നിവയോടെ ഈ റൂട്ടീൻ ട്രാക്ക് ചെയ്യുക.",Foundayo,885,55,yes,no,no,1,no,105 alternates,yes,index
/ml/glp1-weight-dose-symptom-tracker.html,ml,commercial,200,index,https://www.glpzy.app/ml/glp1-weight-dose-symptom-tracker.html,"നിങ്ങളുടെ GLP-1 റൂട്ടീൻ, അലങ്കോലമില്ലാതെ ക്രമപ്പെടുത്തി | GLPzy","വ്യക്തിഗതമായി പരിശോധിക്കാൻ ഒരു സ്വകാര്യ ആപ്പിൽ ഡോസുകൾ, ഭാരം, ലക്ഷണങ്ങൾ, വിശപ്പ്, ഫോട്ടോകൾ, ഓർമ്മപ്പെടുത്തലുകൾ, Apple Health സന്ദർഭം എന്നിവ രേഖപ്പെടുത്തുക.","നിങ്ങളുടെ GLP-1 റൂട്ടീൻ, അലങ്കോലമില്ലാതെ ക്രമപ്പെടുത്തി.",1102,54,yes,no,no,1,no,108 alternates,yes,index
/ml/,ml,home,200,index,https://www.glpzy.app/ml/index.html,"നിങ്ങളുടെ GLP-1 റൂട്ടീൻ, അലങ്കോലമില്ലാതെ ക്രമപ്പെടുത്തി | GLPzy","വ്യക്തിഗതമായി പരിശോധിക്കാൻ ഒരു സ്വകാര്യ ആപ്പിൽ ഡോസുകൾ, ഭാരം, ലക്ഷണങ്ങൾ, വിശപ്പ്, ഫോട്ടോകൾ, ഓർമ്മപ്പെടുത്തലുകൾ, Apple Health സന്ദർഭം എന്നിവ രേഖപ്പെടുത്തുക.","നിങ്ങളുടെ GLP-1 റൂട്ടീൻ, അലങ്കോലമില്ലാതെ ക്രമപ്പെടുത്തി.",1770,137,yes,no,no,1,yes,108 alternates,yes,index
/ml/local-first-private-glp-tracker.html,ml,privacy,200,index,https://www.glpzy.app/ml/local-first-private-glp-tracker.html,സ്ഥിരമായി സ്വകാര്യമാണ്. നിങ്ങൾ തിരഞ്ഞെടുക്കുമ്പോൾ കയറ്റുമതി ചെയ്യാം | GLPzy,"ഡോസുകൾ, ഭാരം, ലക്ഷണങ്ങൾ, ഓർമ്മപ്പെടുത്തലുകൾ, അല്ലെങ്കിൽ ഓർഡറുകൾ എന്നിവ ട്രാക്ക് ചെയ്യാൻ അക്കൗണ്ട് ആവശ്യമില്ല.",സ്ഥിരമായി സ്വകാര്യമാണ്. നിങ്ങൾ തിരഞ്ഞെടുക്കുമ്പോൾ കയറ്റുമതി ചെയ്യാം.,906,54,yes,no,no,1,no,108 alternates,yes,index
/ml/medical-safety.html,ml,trust,200,index,https://www.glpzy.app/ml/medical-safety.html,മെഡിക്കൽ സുരക്ഷ | GLPzy,എന്താണ് സംഭവിച്ചതെന്നതിൻ്റെ വ്യക്തമായ റെക്കോർഡ് സൂക്ഷിക്കാൻ GLPzy നിങ്ങളെ സഹായിക്കുന്നു. ഇത് നിങ്ങളുടെ ഡോസ് നിർണ്ണയിക്കുകയോ നിർദ്ദേശിക്കുകയോ തിരഞ്ഞെടുക്കുകയോ ചെയ്യുന്നില്ല.,മെഡിക്കൽ സുരക്ഷ,1604,78,yes,no,no,1,no,105 alternates,yes,index
/ml/methodology.html,ml,trust,200,index,https://www.glpzy.app/ml/methodology.html,രീതിശാസ്ത്രം | GLPzy,ഏകദേശ എക്‌സ്‌പോഷർ ട്രെൻഡ് വ്യക്തിഗത ട്രാക്കിംഗിനായി മാത്രം ലോഗ് ചെയ്‌ത ഡോസ് ടൈമിംഗും ഒരു ലളിതമായ ആഗിരണം-എലിമിനേഷൻ മോഡലും ഉപയോഗിക്കുന്നു.,രീതിശാസ്ത്രം,1652,77,yes,no,no,1,no,108 alternates,yes,index
/ml/mounjaro-tracker-iphone.html,ml,medicine,200,index,https://www.glpzy.app/ml/mounjaro-tracker-iphone.html,Mounjaro — അലങ്കോലമില്ലാതെ വേഗത്തിലുള്ള ലോഗിംഗ് | GLPzy,"Mounjaro: ഒരു സ്വകാര്യ ആപ്പിൽ ഡോസ് ചരിത്രം, ഭാരം, ലക്ഷണങ്ങൾ, വിശപ്പ്, ഫോട്ടോകൾ, ഓർമ്മപ്പെടുത്തലുകൾ, കയറ്റുമതികൾ എന്നിവയോടെ ഈ റൂട്ടീൻ ട്രാക്ക് ചെയ്യുക.",Mounjaro,922,57,yes,no,no,1,no,108 alternates,yes,index
/ml/overview.html,ml,support,200,index,https://www.glpzy.app/ml/overview.html,GLPzy — സ്വകാര്യതാ നയം · മെഡിക്കൽ സുരക്ഷ · പിന്തുണ,"പിന്തുണയുടെ വ്യാപ്തി, സ്വകാര്യതാ കോൺടാക്റ്റുകൾ, അടിയന്തരമല്ലാത്ത മാർഗ്ഗനിർദ്ദേശങ്ങൾ എന്നിവ അവലോകനം ചെയ്യുക.",GLPzy,809,54,yes,no,no,1,no,108 alternates,yes,index
/ml/ozempic-tracker-iphone.html,ml,commercial,200,index,https://www.glpzy.app/ml/ozempic-tracker-iphone.html,Ozempic — അലങ്കോലമില്ലാതെ വേഗത്തിലുള്ള ലോഗിംഗ് | GLPzy,"Ozempic: ഒരു സ്വകാര്യ ആപ്പിൽ ഡോസ് ചരിത്രം, ഭാരം, ലക്ഷണങ്ങൾ, വിശപ്പ്, ഫോട്ടോകൾ, ഓർമ്മപ്പെടുത്തലുകൾ, കയറ്റുമതികൾ എന്നിവയോടെ ഈ റൂട്ടീൻ ട്രാക്ക് ചെയ്യുക.",Ozempic,906,58,yes,no,no,1,no,105 alternates,yes,index
/ml/privacy.html,ml,privacy,200,index,https://www.glpzy.app/ml/privacy.html,സ്ഥിരമായി സ്വകാര്യമാണ്. നിങ്ങൾ തിരഞ്ഞെടുക്കുമ്പോൾ കയറ്റുമതി ചെയ്യാം | GLPzy,"ഡോസുകൾ, ഭാരം, ലക്ഷണങ്ങൾ, ഓർമ്മപ്പെടുത്തലുകൾ, അല്ലെങ്കിൽ ഓർഡറുകൾ എന്നിവ ട്രാക്ക് ചെയ്യാൻ അക്കൗണ്ട് ആവശ്യമില്ല.",സ്ഥിരമായി സ്വകാര്യമാണ്. നിങ്ങൾ തിരഞ്ഞെടുക്കുമ്പോൾ കയറ്റുമതി ചെയ്യാം.,906,113,yes,no,no,1,no,108 alternates,yes,index
/ml/rybelsus-tracker-iphone.html,ml,commercial,200,index,https://www.glpzy.app/ml/rybelsus-tracker-iphone.html,Rybelsus — അലങ്കോലമില്ലാതെ വേഗത്തിലുള്ള ലോഗിംഗ് | GLPzy,"Rybelsus: ഒരു സ്വകാര്യ ആപ്പിൽ ഡോസ് ചരിത്രം, ഭാരം, ലക്ഷണങ്ങൾ, വിശപ്പ്, ഫോട്ടോകൾ, ഓർമ്മപ്പെടുത്തലുകൾ, കയറ്റുമതികൾ എന്നിവയോടെ ഈ റൂട്ടീൻ ട്രാക്ക് ചെയ്യുക.",Rybelsus,885,58,yes,no,no,1,no,105 alternates,yes,index
/ml/saxenda-tracker-iphone.html,ml,commercial,200,index,https://www.glpzy.app/ml/saxenda-tracker-iphone.html,Saxenda — അലങ്കോലമില്ലാതെ വേഗത്തിലുള്ള ലോഗിംഗ് | GLPzy,"Saxenda: ഒരു സ്വകാര്യ ആപ്പിൽ ഡോസ് ചരിത്രം, ഭാരം, ലക്ഷണങ്ങൾ, വിശപ്പ്, ഫോട്ടോകൾ, ഓർമ്മപ്പെടുത്തലുകൾ, കയറ്റുമതികൾ എന്നിവയോടെ ഈ റൂട്ടീൻ ട്രാക്ക് ചെയ്യുക.",Saxenda,887,56,yes,no,no,1,no,105 alternates,yes,index
/ml/semaglutide-tracker-iphone.html,ml,medicine,200,index,https://www.glpzy.app/ml/semaglutide-tracker-iphone.html,Semaglutide — അലങ്കോലമില്ലാതെ വേഗത്തിലുള്ള ലോഗിംഗ് | GLPzy,"Semaglutide: ഒരു സ്വകാര്യ ആപ്പിൽ ഡോസ് ചരിത്രം, ഭാരം, ലക്ഷണങ്ങൾ, വിശപ്പ്, ഫോട്ടോകൾ, ഓർമ്മപ്പെടുത്തലുകൾ, കയറ്റുമതികൾ എന്നിവയോടെ ഈ റൂട്ടീൻ ട്രാക്ക് ചെയ്യുക.",Semaglutide,917,60,yes,no,no,1,no,108 alternates,yes,index
/ml/support.html,ml,support,200,index,https://www.glpzy.app/ml/support.html,പിന്തുണ | GLPzy,"പിന്തുണയുടെ വ്യാപ്തി, സ്വകാര്യതാ കോൺടാക്റ്റുകൾ, അടിയന്തരമല്ലാത്ത മാർഗ്ഗനിർദ്ദേശങ്ങൾ എന്നിവ അവലോകനം ചെയ്യുക.",പിന്തുണ,979,100,yes,no,no,1,no,108 alternates,yes,index
/ml/terms.html,ml,support,200,index,https://www.glpzy.app/ml/terms.html,ഉപയോഗ നിബന്ധനകൾ | GLPzy,വാങ്ങുന്നതിന് മുമ്പ് നിങ്ങളുടെ App Store അക്കൗണ്ടിൽ നിന്ന് വിലയും ബില്ലിംഗ് കാലയളവും ഏതെങ്കിലും ആമുഖ ഓഫർ വിശദാംശങ്ങളും കാണിക്കും. App Store ക്രമീകരണങ്ങളിൽ നിയന്ത്രിക്കുക അല്ലെങ്കിൽ റദ്ദാക്കുക.,ഉപയോഗ നിബന്ധനകൾ,1110,77,yes,no,no,1,no,108 alternates,yes,index
/ml/tirzepatide-tracker-iphone.html,ml,medicine,200,index,https://www.glpzy.app/ml/tirzepatide-tracker-iphone.html,Tirzepatide — അലങ്കോലമില്ലാതെ വേഗത്തിലുള്ള ലോഗിംഗ് | GLPzy,"Tirzepatide: ഒരു സ്വകാര്യ ആപ്പിൽ ഡോസ് ചരിത്രം, ഭാരം, ലക്ഷണങ്ങൾ, വിശപ്പ്, ഫോട്ടോകൾ, ഓർമ്മപ്പെടുത്തലുകൾ, കയറ്റുമതികൾ എന്നിവയോടെ ഈ റൂട്ടീൻ ട്രാക്ക് ചെയ്യുക.",Tirzepatide,939,59,yes,no,no,1,no,108 alternates,yes,index
/ml/trulicity-tracker-iphone.html,ml,commercial,200,index,https://www.glpzy.app/ml/trulicity-tracker-iphone.html,Trulicity — അലങ്കോലമില്ലാതെ വേഗത്തിലുള്ള ലോഗിംഗ് | GLPzy,"Trulicity: ഒരു സ്വകാര്യ ആപ്പിൽ ഡോസ് ചരിത്രം, ഭാരം, ലക്ഷണങ്ങൾ, വിശപ്പ്, ഫോട്ടോകൾ, ഓർമ്മപ്പെടുത്തലുകൾ, കയറ്റുമതികൾ എന്നിവയോടെ ഈ റൂട്ടീൻ ട്രാക്ക് ചെയ്യുക.",Trulicity,890,55,yes,no,no,1,no,105 alternates,yes,index
